Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2019-468069,12108102532,12/18/2019 10:46:00 PM,,12/19/2019 04:22:28 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,GREENWOOD,7XX BLOCK OF N 105TH ST,-122.34939472,47.70506546
2019-468123,12108088335,12/18/2019 11:58:44 PM,,12/19/2019 04:00:50 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D1,BELLTOWN,BROAD ST / ALASKAN WAY,-122.354876198,47.61503359
2019-465369,12105158409,12/17/2019 01:49:00 AM,12/17/2019 04:30:00 AM,12/17/2019 04:31:46 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,S DEARBORN ST / RAINIER AVE S,-122.311529609,47.59587389
2019-464183,12095136839,12/16/2019 03:02:00 AM,12/16/2019 03:15:00 AM,12/16/2019 04:40:19 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,J,J3,ROOSEVELT/RAVENNA,E GREEN LAKE WAY N / N 57TH ST,-122.339903908,47.67020367
2019-463222,12091959671,12/15/2019 01:30:00 AM,,12/15/2019 04:17:46 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F2,HIGHLAND PARK,84XX BLOCK OF 20TH AVE SW,-122.359110696,47.52738742
2019-460362,12079808648,12/13/2019 04:55:34 AM,,12/13/2019 04:55:50 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,L,L1,NORTHGATE,ROOSEVELT WAY NE / NE 115TH ST,-122.317908696,47.71219944
2019-460344,12079805195,12/13/2019 01:52:46 AM,,12/13/2019 04:48:13 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,NORTHGATE,AURORA AVE N / N 103RD ST,-122.344672595,47.7032406
2019-454863,12035091859,12/09/2019 03:00:00 AM,12/09/2019 04:00:00 AM,12/09/2019 04:22:37 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N2,NORTHGATE,122XX BLOCK OF AURORA AVE N,-122.344896093,47.71717447
2019-453586,12034170838,12/07/2019 10:16:00 PM,,12/08/2019 04:00:36 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G1,FIRST HILL,3XX BLOCK OF 9TH AVE,-122.32344394,47.60412808
2019-452491,12033188030,12/07/2019 01:06:52 AM,,12/07/2019 04:19:16 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,O,O2,SODO,1XX BLOCK OF S HANFORD ST,-122.333737114,47.57557543
2019-452526,12033188925,12/07/2019 01:41:00 AM,,12/07/2019 04:08:10 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K1,DOWNTOWN COMMERCIAL,YESLER WAY / 1ST AVE,-122.334178593,47.60172234
2019-451098,12031481736,12/06/2019 01:30:50 AM,,12/06/2019 04:56:22 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,6XX BLOCK OF 7TH AVE S,-122.323758538,47.59709154
2019-451035,12031467651,12/05/2019 11:52:00 PM,,12/06/2019 04:19:28 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N2,NORTHGATE,130XX BLOCK OF AURORA AVE N,-122.344996828,47.72503555
2019-449983,12031508482,12/04/2019 08:00:00 PM,12/05/2019 07:30:00 AM,12/06/2019 04:17:14 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,NORTHGATE,85XX BLOCK OF MIDVALE AVE N,-122.342382342,47.69145573
2019-448306,11954167809,12/04/2019 03:02:00 AM,,12/04/2019 04:34:34 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q1,MAGNOLIA,GILMAN DR W / 15TH AVE W,-122.37616751,47.64244869
2019-445569,11911482794,12/02/2019 01:22:00 AM,12/02/2019 02:00:00 AM,12/02/2019 04:08:54 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,8TH AVE S / S WELLER ST,-122.322451706,47.59750876
2019-444719,11910486199,12/01/2019 04:00:00 AM,12/01/2019 04:19:00 AM,12/01/2019 04:54:53 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,E,G,G1,FIRST HILL,4XX BLOCK OF 12TH AVE,-122.316780581,47.60588517
2019-443553,11909372749,11/30/2019 01:30:00 AM,,11/30/2019 04:40:10 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q1,MAGNOLIA,34XX BLOCK OF GILMAN AVE W,-122.382547742,47.65125414
2019-442548,11907938381,11/29/2019 04:05:00 AM,,11/29/2019 04:48:32 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789514,47.61465549
2019-441789,11907027892,11/28/2019 04:52:33 AM,,11/28/2019 04:52:53 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K2,PIONEER SQUARE,S JACKSON ST / 1ST AVE S,-122.334188026,47.59920483
2019-441727,11907032491,11/27/2019 08:30:00 PM,11/28/2019 12:30:00 AM,11/28/2019 04:48:48 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,PIONEER SQUARE,10XX BLOCK OF 1ST AVE S,-122.334192269,47.59403974
2019-441809,11907008350,11/28/2019 03:23:00 AM,11/28/2019 04:00:00 AM,11/28/2019 04:14:59 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2019-441580,11907013987,11/25/2019 06:57:00 PM,11/25/2019 07:00:00 PM,11/28/2019 04:00:28 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,L,L2,NORTHGATE,4XX BLOCK OF NE NORTHGATE WAY,-122.324615158,47.7086028
2019-439524,11905538301,11/26/2019 08:30:00 AM,11/26/2019 08:40:00 AM,11/27/2019 04:45:48 AM,A,PROPERTY,ROBBERY,Robbery,120,S,S,S2,BRIGHTON/DUNLAP,73XX BLOCK OF RAINIER AVE S,-122.270154711,47.53644387
2019-915696,11889910672,11/19/2019 02:42:00 PM,11/19/2019 04:30:00 PM,11/23/2019 04:53:41 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,47XX BLOCK OF 16TH AVE NE,-122.310815871,47.66397982
2019-915694,11889910219,11/21/2019 06:30:00 PM,11/22/2019 10:30:00 AM,11/23/2019 04:53:18 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F3,SOUTH PARK,12XX BLOCK OF S HENDERSON ST,-122.316303737,47.52304625
2019-915692,11889910079,11/21/2019 08:00:00 PM,11/21/2019 10:15:00 PM,11/23/2019 04:53:10 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,E,C,C3,CENTRAL AREA/SQUIRE PARK,14XX BLOCK OF 21ST AVE,-122.304919021,47.61410537
2019-915691,11889909948,11/22/2019 11:50:00 AM,11/22/2019 02:15:00 PM,11/23/2019 04:53:03 AM,A,PROPERTY,FRAUD OFFENSES,Wire Fraud,26E,SW,W,W1,NORTH ADMIRAL,32XX BLOCK OF 30TH AVE SW,-122.37154326,47.57459476
2019-915689,11889898417,11/20/2019 10:35:00 PM,11/21/2019 08:35:00 AM,11/23/2019 04:33:57 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J2,BALLARD NORTH,17TH AVE NW / NW 77TH ST,-122.378934979,47.68503911
2019-915688,11889882013,11/22/2019 09:30:00 AM,11/22/2019 09:31:00 AM,11/23/2019 04:04:13 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N3,NORTHGATE,107XX BLOCK OF MIDVALE AVE N,-122.343370471,47.70749977
2019-915687,11889881821,11/21/2019 12:00:00 PM,11/21/2019 05:30:00 PM,11/23/2019 04:04:05 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,26XX BLOCK OF ELLIOTT AVE,-122.351868853,47.61419639
2019-915683,11889881412,11/21/2019 10:00:00 AM,11/21/2019 11:00:00 AM,11/23/2019 04:03:37 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,S,R,R1,NORTH BEACON HILL,18XX BLOCK OF 12TH AVE S,-122.317278177,47.58665712
2019-915682,11889881258,11/18/2019 04:45:00 PM,11/18/2019 07:00:00 PM,11/23/2019 04:03:28 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,E,E3,FIRST HILL,6XX BLOCK OF MINOR AVE,-122.321746701,47.6073042
2019-915681,11889881140,11/22/2019 11:25:00 AM,11/22/2019 12:00:00 PM,11/23/2019 04:03:20 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,M,M3,DOWNTOWN COMMERCIAL,14XX BLOCK OF 2ND AVE,-122.338449515,47.60878866
2019-434328,11875974144,11/22/2019 02:20:00 AM,,11/22/2019 04:51:24 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B2,FREMONT,4XX BLOCK OF N 36TH ST,-122.352884927,47.65188564
2019-432957,11875142140,11/21/2019 03:15:00 AM,11/21/2019 03:56:00 AM,11/21/2019 04:37:41 AM,A,PROPERTY,COUNTERFEITING/FORGERY,Counterfeiting/Forgery,250,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2019-431452,11863054706,11/19/2019 09:00:00 PM,11/20/2019 02:00:00 AM,11/20/2019 04:58:03 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,M,M2,DOWNTOWN COMMERCIAL,9TH AVE / PINE ST,-122.332041865,47.61352793
2019-428727,11859815006,11/18/2019 03:15:00 AM,,11/18/2019 04:32:02 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M2,SLU/CASCADE,3XX BLOCK OF LENORA ST,-122.341762926,47.61349901
2019-428569,11859836892,11/17/2019 09:56:00 PM,11/17/2019 09:57:00 PM,11/18/2019 04:25:21 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,S,S3,RAINIER VIEW,96XX BLOCK OF RAINIER AVE S,-122.256941993,47.51904198
2019-427791,11858841550,11/17/2019 02:08:35 AM,,11/17/2019 04:06:47 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789514,47.61465549
2019-915325,11844464266,10/08/2019 09:00:00 AM,11/08/2019 05:00:00 PM,11/16/2019 04:34:21 AM,B,PROPERTY,BAD CHECKS,Bad Checks,90A,E,C,C1,CAPITOL HILL,6XX BLOCK OF BROADWAY E,-122.320936671,47.62466169
2019-426218,11844455629,11/15/2019 04:00:00 PM,11/15/2019 07:40:00 PM,11/16/2019 04:15:59 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,14XX BLOCK OF S DEARBORN ST,-122.313452228,47.59581561
2019-426553,11844447987,11/16/2019 01:30:56 AM,11/16/2019 01:40:00 AM,11/16/2019 04:01:12 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,CAPITOL HILL,E MADISON ST / 13TH AVE,-122.315517867,47.61335421
2019-424876,11813191207,11/14/2019 08:00:00 PM,11/14/2019 08:29:00 PM,11/15/2019 04:18:31 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D2,SLU/CASCADE,22XX BLOCK OF WESTLAKE AVE,-122.338451686,47.61833048
2019-421769,11809650805,11/12/2019 04:40:50 PM,,11/13/2019 04:44:30 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B2,FREMONT,41XX BLOCK OF LEARY WAY NW,-122.363167779,47.65734986
2019-422051,11809647263,11/12/2019 11:30:00 PM,11/12/2019 11:35:00 PM,11/13/2019 04:30:36 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q2,QUEEN ANNE,10XX BLOCK OF 5TH AVE N,-122.347540195,47.62847356
2019-422155,11809645841,11/13/2019 03:01:00 AM,11/13/2019 03:01:00 AM,11/13/2019 04:24:57 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D2,SLU/CASCADE,5XX BLOCK OF DEXTER AVE N,-122.342355426,47.62388673
2019-422156,11809637749,11/13/2019 03:05:00 AM,11/13/2019 04:00:00 AM,11/13/2019 04:00:24 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,W,Q,Q2,QUEEN ANNE,,0,0
2019-419747,11715951082,11/11/2019 02:39:00 AM,,11/11/2019 04:46:55 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q1,MAGNOLIA,37XX BLOCK OF 31ST AVE W,-122.396899174,47.65316034
2019-419747,11715952376,11/11/2019 02:39:00 AM,,11/11/2019 04:46:55 AM,B,SOCIETY,LIQUOR LAW VIOLATIONS,Liquor Law Violations,90G,W,Q,Q1,MAGNOLIA,37XX BLOCK OF 31ST AVE W,-122.396899174,47.65316034
2019-418718,11714902135,11/10/2019 02:30:00 AM,,11/10/2019 04:36:09 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,S,R,R3,COLUMBIA CITY,50XX BLOCK OF RAINIER AVE S,-122.284101167,47.55645048
2019-418603,11714889015,11/10/2019 12:06:00 AM,,11/10/2019 04:30:36 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,O,O1,SODO,1ST AVE S / EDGAR MARTINEZ DR S,-122.334195449,47.59031217
2019-417440,11697099542,11/09/2019 01:58:00 AM,,11/09/2019 04:26:27 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,U,U1,ROOSEVELT/RAVENNA,14TH AVE NE / LAKE CITY WAY NE,-122.313357171,47.68668897
2019-416063,11693860398,11/08/2019 04:00:00 AM,,11/08/2019 04:57:53 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S KING ST / 7TH AVE S,-122.323753757,47.59834984
2019-914648,11673122292,11/01/2019 07:15:00 PM,11/01/2019 10:45:00 PM,11/03/2019 04:55:47 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q3,SLU/CASCADE,3XX BLOCK OF MERCER ST,-122.350182098,47.62456711
2019-409320,11673135642,11/03/2019 12:45:00 AM,11/03/2019 02:00:00 AM,11/03/2019 04:48:59 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789514,47.61465549
2019-914647,11673106403,11/01/2019 12:01:00 AM,11/01/2019 06:00:00 AM,11/03/2019 04:35:45 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D3,EASTLAKE - WEST,20XX BLOCK OF MINOR AVE E,-122.328361887,47.63750667
2019-914646,11673100173,11/02/2019 12:20:00 AM,11/02/2019 09:20:00 AM,11/03/2019 04:27:30 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,GREENWOOD,FREMONT AVE N / N 97TH ST,-122.350018954,47.69963475
2019-914645,11673098814,11/02/2019 06:00:00 AM,11/02/2019 11:00:00 AM,11/03/2019 04:25:28 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B1,BALLARD SOUTH,15XX BLOCK OF NW MARKET ST,-122.378152947,47.66867106
2019-408116,11671567030,11/02/2019 03:15:00 AM,,11/02/2019 04:56:43 AM,A,PROPERTY,ARSON,Arson,200,E,E,E2,CAPITOL HILL,17XX BLOCK OF HARVARD AVE,-122.322158316,47.61697842
2019-408127,11671522665,11/02/2019 03:49:00 AM,11/02/2019 03:49:00 AM,11/02/2019 04:51:36 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,22ND AVE NW / BALLARD AVE NW,-122.384745436,47.66764582
2019-408077,11671569918,11/01/2019 02:11:00 AM,,11/02/2019 04:22:43 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,E,C,C2,MADISON PARK,42XX BLOCK OF E MADISON ST,-122.278257571,47.63561762
2019-406530,11637830936,11/01/2019 01:36:00 AM,,11/01/2019 04:52:35 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G1,JUDKINS PARK/NORTH BEACON HILL,12TH AVE S / BOREN AVE S,-122.317311363,47.60119277
2019-406546,11637796523,11/01/2019 02:09:56 AM,,11/01/2019 04:15:17 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,FIRST HILL,12TH AVE / E MARION ST,-122.316779355,47.61039501
2019-406594,11637786565,11/01/2019 03:00:00 AM,11/01/2019 03:10:00 AM,11/01/2019 04:02:19 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K2,PIONEER SQUARE,1XX BLOCK OF S WASHINGTON ST,-122.333200197,47.60088199
2019-403676,11606483892,10/29/2019 08:40:00 PM,10/29/2019 10:00:00 PM,10/30/2019 04:41:09 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D2,SLU/CASCADE,7TH AVE / BLANCHARD ST,-122.340054944,47.61659465
2019-401016,11485381866,10/28/2019 02:47:00 AM,,10/28/2019 04:46:59 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E2,CAPITOL HILL,16XX BLOCK OF HARVARD AVE,-122.322139361,47.61581012
2019-401026,11505304109,10/28/2019 03:10:00 AM,,10/28/2019 04:09:30 AM,A,PROPERTY,ROBBERY,Robbery,120,W,D,D1,BELLTOWN,2XX BLOCK OF BELL ST,-122.345223485,47.6143722
2019-398877,11486755499,10/26/2019 03:12:00 AM,,10/26/2019 04:54:35 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,SW,W,W2,ALASKA JUNCTION,47XX BLOCK OF 40TH AVE SW,-122.382835026,47.56017069
2019-398800,11417600974,10/26/2019 01:30:00 AM,,10/26/2019 04:47:31 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,K,K2,DOWNTOWN COMMERCIAL,2XX BLOCK OF YESLER WAY,-122.331124146,47.60171758
2019-397395,11357951372,10/25/2019 02:08:00 AM,,10/25/2019 04:59:28 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,W,D,D3,SLU/CASCADE,TERRY AVE N / REPUBLICAN ST,-122.337142392,47.62320452
2019-397355,11357992658,10/25/2019 12:38:00 AM,,10/25/2019 04:58:23 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,GREENWOOD,103XX BLOCK OF AURORA AVE N,-122.344681202,47.70396484
2019-397355,11360971241,10/25/2019 12:38:00 AM,,10/25/2019 04:58:23 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,N,N,N3,GREENWOOD,103XX BLOCK OF AURORA AVE N,-122.344681202,47.70396484
2019-397415,11385631086,10/25/2019 02:47:00 AM,,10/25/2019 04:10:47 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B3,WALLINGFORD,43XX BLOCK OF SUNNYSIDE AVE N,-122.330185841,47.65969717
2019-396018,11289149782,10/24/2019 02:35:00 AM,10/24/2019 02:36:00 AM,10/24/2019 04:12:51 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E3,CAPITOL HILL,E PINE ST / BELLEVUE AVE,-122.326804185,47.61521815
2019-390971,11148733833,10/20/2019 03:11:00 AM,,10/20/2019 04:58:01 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,NORTHGATE,STONE AVE N / N 95TH ST,-122.341911759,47.69779886
2019-390843,11148716546,10/20/2019 12:23:00 AM,10/20/2019 12:23:00 AM,10/20/2019 04:35:05 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,B,B3,FREMONT,WOODLAND PARK AVE N / N 44TH ST,-122.344575033,47.65995899
2019-390721,11148681745,10/19/2019 10:03:00 PM,,10/20/2019 04:02:05 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,E,E,E3,FIRST HILL,,0,0
2019-390721,11148692383,10/19/2019 10:08:00 PM,,10/20/2019 04:02:05 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E3,FIRST HILL,,0,0
2019-389769,11146923520,10/19/2019 02:00:00 AM,,10/19/2019 04:45:25 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D3,SLU/CASCADE,STEWART ST / YALE AVE,-122.330999404,47.61827376
2019-389790,11146907700,10/19/2019 04:32:51 AM,,10/19/2019 04:33:10 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,CAPITOL HILL,15XX BLOCK OF BROADWAY,-122.320789514,47.61465549
2019-388338,11143726702,10/18/2019 01:00:00 AM,10/18/2019 02:00:00 AM,10/18/2019 04:47:12 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D1,BELLTOWN,24XX BLOCK OF 3RD AVE,-122.346561076,47.61574971
2019-388354,11143686241,10/18/2019 02:40:00 AM,,10/18/2019 04:15:44 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,W,W2,ALASKA JUNCTION,47XX BLOCK OF FAUNTLEROY WAY SW,-122.381456464,47.5601804
2019-388369,11143685431,10/18/2019 12:00:00 AM,,10/18/2019 04:12:05 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M2,DOWNTOWN COMMERCIAL,3XX BLOCK OF PINE ST,-122.338146742,47.61097516
2019-372976,11138256544,10/06/2019 08:40:00 AM,,10/17/2019 04:16:48 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,S,S,S3,RAINIER BEACH,90XX BLOCK OF RAINIER AVE S,-122.26998788,47.52281565
2019-385559,11131971500,10/16/2019 02:19:00 AM,,10/16/2019 04:42:02 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,Q,Q3,QUEEN ANNE,8XX BLOCK OF 5TH AVE N,-122.347553585,47.62672038
2019-384152,11125293698,10/15/2019 03:02:00 AM,,10/15/2019 04:23:49 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D1,BELLTOWN,2XX BLOCK OF CEDAR ST,-122.349327376,47.61679884
2019-382894,11123106886,10/14/2019 01:58:07 AM,,10/14/2019 04:42:18 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,CAPITOL HILL,E PIKE ST / HARVARD AVE,-122.322110927,47.6140662
2019-382954,11123112266,10/13/2019 07:00:00 PM,10/14/2019 04:00:00 AM,10/14/2019 04:27:08 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F3,SOUTH DELRIDGE,SW CAMBRIDGE ST / 16TH AVE SW,-122.355144649,47.51919567
2019-382851,11123096836,10/14/2019 12:00:00 AM,,10/14/2019 04:18:08 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K2,DOWNTOWN COMMERCIAL,3RD AVE / JAMES ST,-122.331408526,47.60276918
2019-382929,11123085853,10/13/2019 11:00:00 PM,,10/14/2019 04:16:58 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,G,G1,FIRST HILL,11XX BLOCK OF E SPRUCE ST,-122.317442183,47.60351535
2019-380637,11114196756,10/12/2019 03:28:00 AM,,10/12/2019 04:06:55 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,77XX BLOCK OF 26TH AVE SW,-122.365819253,47.53346331
2019-379122,11104783012,10/11/2019 02:20:00 AM,10/11/2019 02:23:00 AM,10/11/2019 04:33:27 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q1,MAGNOLIA,32XX BLOCK OF 29TH AVE W,-122.394234694,47.64954783
2019-379135,11104784752,10/11/2019 02:54:00 AM,,10/11/2019 04:27:33 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,3XX BLOCK OF 6TH AVE S,-122.326358795,47.59961241
2019-377740,10954639846,10/10/2019 04:00:00 AM,,10/10/2019 04:56:31 AM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,E,C,C3,CENTRAL AREA/SQUIRE PARK,15XX BLOCK OF 10TH AVE,-122.319456137,47.61466515
2019-373805,10573964711,10/07/2019 12:00:00 AM,10/07/2019 04:30:00 AM,10/07/2019 04:27:41 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,M,M1,BELLTOWN,19XX BLOCK OF 2ND AVE,-122.341102347,47.61134853
2019-373768,10573958185,10/07/2019 01:18:00 AM,,10/07/2019 04:17:48 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G2,CENTRAL AREA/SQUIRE PARK,E TERRACE ST / 23RD AVE,-122.302621293,47.60509739
2019-372842,10573055141,10/06/2019 03:45:00 AM,10/06/2019 04:30:00 AM,10/06/2019 04:35:56 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q2,QUEEN ANNE,24XX BLOCK OF 6TH AVE W,-122.364936775,47.6405039
