Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2014-214247,7626480171,07/02/2014 11:30:00 PM,07/03/2014 05:30:00 AM,07/03/2014 05:35:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,J,J1,BALLARD NORTH,31XX BLOCK OF NW 85TH ST,-122.39762871,47.69057087
2014-214231,7639874002,07/03/2014 05:00:00 AM,,07/03/2014 05:00:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,E,G,G3,JUDKINS PARK/NORTH BEACON HILL,20XX BLOCK OF S JUDKINS ST,-122.305597431,47.59193361
2014-211323,7656537876,06/30/2014 08:00:00 PM,,07/01/2014 05:03:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U1,UNIVERSITY,16XX BLOCK OF NE 50TH ST,-122.310238687,47.66488064
2014-211334,7674200146,06/01/2014 03:30:00 PM,,07/01/2014 05:01:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R1,MID BEACON HILL,48XX BLOCK OF 27TH AVE S,-122.297994098,47.55910773
2014-210025,7644109817,06/30/2014 05:48:00 AM,,06/30/2014 05:48:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S WELLER ST / MAYNARD AVE S,-122.325062037,47.59751298
2014-210014,7676766649,06/30/2014 12:00:00 AM,06/30/2014 05:00:00 AM,06/30/2014 05:25:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R1,NORTH BEACON HILL,19XX BLOCK OF S WALKER ST,-122.307514252,47.58367377
2014-905491,7696835925,06/29/2014 02:00:00 AM,06/29/2014 03:00:00 AM,06/29/2014 05:04:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E2,CAPITOL HILL,E PIKE ST / 11TH AVE,-122.31814095,47.61409443
2014-207522,7694096202,06/28/2014 03:08:00 AM,06/28/2014 03:08:00 AM,06/28/2014 05:18:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F3,SOUTH PARK,85XX BLOCK OF 14TH AVE S,-122.31490984,47.52690544
2014-206066,7633189659,06/26/2014 07:00:00 PM,06/27/2014 05:30:00 AM,06/27/2014 05:46:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,S,S3,RAINIER VIEW,104XX BLOCK OF 62ND AVE S,-122.255922713,47.50691976
2014-206059,7657801661,06/27/2014 05:38:00 AM,,06/27/2014 05:38:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R2,CLAREMONT/RAINIER VISTA,40XX BLOCK OF LETITIA AVE S,-122.290091909,47.5674293
2014-206058,7666688265,06/27/2014 05:35:00 AM,06/27/2014 05:35:00 AM,06/27/2014 05:35:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,J,J2,BALLARD NORTH,28XX BLOCK OF NW 75TH ST,-122.393692887,47.68309201
2014-206050,7647913324,06/27/2014 05:11:00 AM,,06/27/2014 05:11:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R2,MOUNT BAKER,36XX BLOCK OF S MCCLELLAN ST,-122.2881132,47.57834141
2014-204724,7681058733,06/26/2014 04:30:00 AM,06/26/2014 05:15:00 AM,06/26/2014 05:48:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R3,COLUMBIA CITY,47XX BLOCK OF 35TH AVE S,-122.288819736,47.55970825
2014-204712,7671373055,06/26/2014 05:14:00 AM,06/26/2014 05:14:00 AM,06/26/2014 05:14:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R3,COLUMBIA CITY,47XX BLOCK OF 32ND AVE S,-122.291492733,47.5600424
2014-204657,7637029034,06/26/2014 03:25:00 AM,06/26/2014 03:25:00 AM,06/26/2014 05:00:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B3,WALLINGFORD,36XX BLOCK OF INTERLAKE AVE N,-122.341360569,47.65161037
2014-203333,7640383738,06/24/2014 09:30:00 PM,06/25/2014 05:45:00 AM,06/25/2014 05:46:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,N,N1,BALLARD NORTH,97XX BLOCK OF 14TH AVE NW,-122.374099581,47.69971021
2014-203320,7663272032,06/24/2014 05:10:00 PM,06/25/2014 05:30:00 AM,06/25/2014 05:39:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,17XX BLOCK OF NW 61ST ST,-122.380506301,47.67309487
2014-203318,7649388659,06/25/2014 05:31:00 AM,06/25/2014 05:31:00 AM,06/25/2014 05:32:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J3,ROOSEVELT/RAVENNA,75XX BLOCK OF SUNNYSIDE AVE N,-122.329355491,47.68415529
2014-201963,7664461141,06/23/2014 11:00:00 PM,06/24/2014 05:30:00 AM,06/24/2014 05:59:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,S,S2,BRIGHTON/DUNLAP,43XX BLOCK OF S WEBSTER ST,-122.278495686,47.53521709
2014-201944,7685143460,06/23/2014 10:00:00 PM,06/24/2014 05:25:00 AM,06/24/2014 05:28:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,1XX BLOCK OF LENORA ST,-122.343482354,47.61216959
2014-200532,7670413630,06/22/2014 09:00:00 PM,06/22/2014 11:30:00 PM,06/23/2014 05:51:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R1,MID BEACON HILL,17XX BLOCK OF S ANGELINE ST,-122.310587496,47.56052255
2014-200517,7664069516,06/23/2014 05:19:00 AM,06/23/2014 05:19:00 AM,06/23/2014 05:21:00 AM,A,PROPERTY,ROBBERY,Robbery,120,E,C,C3,MADRONA/LESCHI,13XX BLOCK OF LAKE WASHINGTON BLVD,-122.282246241,47.61177635
2014-199635,7631118027,06/22/2014 03:00:00 AM,,06/23/2014 05:13:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,S JACKSON ST / 4TH AVE S,-122.328967511,47.59919689
2014-200483,7647203556,06/23/2014 03:55:00 AM,06/23/2014 03:55:00 AM,06/23/2014 05:11:00 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,N,J,J1,GREENWOOD,1XX BLOCK OF NW 85TH ST,-122.359314741,47.69061787
2014-199487,7687774708,06/22/2014 04:50:00 AM,,06/22/2014 05:55:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,Q,Q3,SLU/CASCADE,3XX BLOCK OF DENNY WAY,-122.349640254,47.61857911
2014-195432,7663081643,06/18/2014 07:00:00 PM,,06/19/2014 05:22:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R1,NORTH BEACON HILL,30XX BLOCK OF 14TH AVE S,-122.314673997,47.57643434
2014-194068,7630302545,06/18/2014 05:37:00 AM,,06/18/2014 05:37:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D1,SLU/CASCADE,25XX BLOCK OF 4TH AVE,-122.346637799,47.61696696
2014-194058,7627345742,06/18/2014 04:30:00 AM,06/18/2014 04:35:00 AM,06/18/2014 05:12:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,G,G2,CENTRAL AREA/SQUIRE PARK,6XX BLOCK OF 23RD AVE,-122.302772172,47.6074384
2014-192817,7657897428,06/16/2014 09:00:00 PM,06/17/2014 04:00:00 AM,06/17/2014 05:33:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N3,NORTHGATE,100XX BLOCK OF AURORA AVE N,-122.344655369,47.7017921
2014-192781,7695624216,06/14/2014 10:00:00 PM,06/15/2014 06:00:00 AM,06/17/2014 05:04:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,O,O2,GEORGETOWN,43XX BLOCK OF 6TH AVE S,-122.326693605,47.56355822
2014-191495,7684095651,06/15/2014 06:00:00 PM,06/16/2014 05:30:00 AM,06/16/2014 05:52:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R2,CLAREMONT/RAINIER VISTA,28XX BLOCK OF S COLUMBIAN WAY,-122.296409503,47.56217818
2014-191469,7652453151,06/15/2014 11:00:00 PM,06/16/2014 05:10:00 AM,06/16/2014 05:24:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F3,HIGHLAND PARK,92XX BLOCK OF 13TH AVE SW,-122.351711118,47.52009363
2014-189367,7676736033,06/14/2014 05:52:00 AM,,06/14/2014 05:52:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K3,PIONEER SQUARE,S WASHINGTON ST / 3RD AVE S,-122.33026811,47.60087712
2014-187847,7682422394,06/12/2014 05:00:00 PM,06/13/2014 05:58:00 AM,06/13/2014 05:58:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,C,C3,MADRONA/LESCHI,14XX BLOCK OF 34TH AVE,-122.28929029,47.61346877
2014-187846,7683001875,06/13/2014 05:00:00 AM,06/13/2014 05:56:00 AM,06/13/2014 05:56:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,L,L1,NORTHGATE,12XX BLOCK OF NE 127TH ST,-122.314716311,47.72123764
2014-187840,7631381861,06/13/2014 12:00:00 AM,06/13/2014 05:10:00 AM,06/13/2014 05:25:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R2,MOUNT BAKER,33XX BLOCK OF 35TH AVE S,-122.288824474,47.57311674
2014-186599,7680448941,06/11/2014 08:00:00 PM,06/12/2014 05:45:00 AM,06/12/2014 05:58:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D3,EASTLAKE - WEST,16XX BLOCK OF FRANKLIN AVE E,-122.32472345,47.63305738
2014-185196,7667394779,06/11/2014 05:39:00 AM,06/11/2014 05:39:00 AM,06/11/2014 05:39:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M1,DOWNTOWN COMMERCIAL,14XX BLOCK OF ALASKAN WAY,-122.341891604,47.6073407
2014-185217,7643611594,06/11/2014 05:31:00 AM,,06/11/2014 05:31:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K2,DOWNTOWN COMMERCIAL,4XX BLOCK OF 3RD AVE,-122.330510332,47.60188591
2014-183899,7638044169,06/10/2014 12:01:00 AM,,06/10/2014 05:47:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,W,W1,NORTH ADMIRAL,23XX BLOCK OF ALKI AVE SW,-122.401499575,47.58313253
2014-182595,7626632717,06/08/2014 10:00:00 PM,06/09/2014 05:35:00 AM,06/09/2014 05:39:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,W,W3,FAUNTLEROY SW,37XX BLOCK OF SW BARTON ST,-122.380263236,47.52109453
2014-180104,7652813935,06/06/2014 10:30:00 PM,,06/07/2014 05:57:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,B,B3,FREMONT,36XX BLOCK OF WHITMAN AVE N,-122.345982933,47.65175005
2014-180005,7651799574,06/07/2014 02:00:00 AM,,06/07/2014 05:28:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E2,CAPITOL HILL,E PIKE ST / 10TH AVE,-122.319446788,47.61408516
2014-180086,7682603671,06/07/2014 03:15:00 AM,06/07/2014 05:20:00 AM,06/07/2014 05:27:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,1XX BLOCK OF CEDAR ST,-122.351906007,47.61480495
2014-180085,7699192197,06/07/2014 05:12:00 AM,,06/07/2014 05:12:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,O,O1,SODO,1ST AVE S / S LANDER ST,-122.334200814,47.57981114
2014-178641,7687554561,06/05/2014 10:00:00 PM,06/06/2014 05:00:00 AM,06/06/2014 05:36:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,94XX BLOCK OF 27TH AVE SW,-122.367275962,47.51828947
2014-177445,7679251362,06/05/2014 04:37:00 AM,,06/05/2014 05:50:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R2,MOUNT BAKER,34XX BLOCK OF YORK RD S,-122.286667472,47.5720215
2014-177471,7680777952,06/04/2014 08:30:00 PM,06/05/2014 05:45:00 AM,06/05/2014 05:48:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N2,NORTHGATE,21XX BLOCK OF N 128TH ST,-122.332590271,47.72200086
2014-177470,7694494855,06/05/2014 05:00:00 AM,06/05/2014 05:45:00 AM,06/05/2014 05:45:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,W,W1,ALKI,27XX BLOCK OF ALKI AVE SW,-122.409989587,47.57931722
2014-177462,7693733711,06/05/2014 05:17:00 AM,,06/05/2014 05:17:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,79XX BLOCK OF 27TH AVE SW,-122.367191187,47.53098387
2014-177461,7634261545,06/05/2014 04:50:00 AM,,06/05/2014 05:13:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M2,DOWNTOWN COMMERCIAL,8XX BLOCK OF UNION ST,-122.332141977,47.61076192
2014-176122,7627222123,06/03/2014 11:00:00 PM,06/04/2014 05:30:00 AM,06/04/2014 05:38:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,NORTHGATE,103XX BLOCK OF MIDVALE AVE N,-122.343318488,47.70414369
2014-176110,7635514036,06/04/2014 05:09:00 AM,,06/04/2014 05:09:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,7XX BLOCK OF 10TH AVE S,-122.319220389,47.59626534
2014-176080,7673964916,06/04/2014 04:00:00 AM,,06/04/2014 05:00:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,Q,Q3,SLU/CASCADE,6XX BLOCK OF DENNY WAY,-122.344327968,47.61855857
2014-169503,7696686439,05/29/2014 09:15:00 PM,05/30/2014 05:15:00 AM,05/30/2014 05:35:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,NORTHGATE,112XX BLOCK OF MERIDIAN AVE N,-122.33401681,47.7100236
2014-168275,7662281646,05/28/2014 07:00:00 PM,05/29/2014 05:15:00 AM,05/29/2014 05:49:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,Q,Q3,QUEEN ANNE,ELLIOTT AVE W / WESTERN AVE W,-122.361143058,47.62084352
2014-168276,7661128573,05/29/2014 03:00:00 AM,05/29/2014 03:30:00 AM,05/29/2014 05:43:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,S,S2,RAINIER BEACH,RENTON AVE S / S HENDERSON ST,-122.276403257,47.52331234
2014-168260,7672558787,05/28/2014 06:00:00 PM,05/29/2014 04:50:00 AM,05/29/2014 05:20:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N2,NORTHGATE,18XX BLOCK OF N 137TH ST,-122.336249274,47.72867192
2014-166977,7660446277,05/28/2014 05:32:00 AM,,05/28/2014 05:32:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,S,R,R2,MOUNT BAKER,38XX BLOCK OF RAINIER AVE S,-122.289921964,47.56888116
2014-166974,7688193257,05/28/2014 05:23:00 AM,,05/28/2014 05:23:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,S,S1,SOUTH BEACON HILL,88XX BLOCK OF 39TH AVE S,-122.28371479,47.523098
2014-165767,7653882056,05/27/2014 05:28:00 AM,,05/27/2014 05:28:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N2,NORTHGATE,17XX BLOCK OF N 120TH ST,-122.336430413,47.71593187
2014-164612,7645727780,05/26/2014 05:00:00 AM,,05/26/2014 05:03:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K1,DOWNTOWN COMMERCIAL,11XX BLOCK OF 4TH AVE,-122.333887749,47.60715815
2014-163615,7686953682,05/25/2014 05:25:00 AM,,05/25/2014 05:28:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R2,MOUNT BAKER,33XX BLOCK OF 37TH AVE S,-122.285911049,47.57309286
2014-163616,7648275801,05/24/2014 07:30:00 PM,05/25/2014 05:20:00 AM,05/25/2014 05:24:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,G,G1,FIRST HILL,1XX BLOCK OF 11TH AVE,-122.318101814,47.60310245
2014-904228,7627919598,05/25/2014 12:40:00 AM,05/25/2014 03:30:00 AM,05/25/2014 05:11:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K1,DOWNTOWN COMMERCIAL,CHERRY ST / 6TH AVE,-122.328733501,47.60487637
2014-162470,7647180109,05/23/2014 09:00:00 PM,,05/24/2014 05:51:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F2,HIGHLAND PARK,86XX BLOCK OF DELRIDGE WAY SW,-122.36047432,47.52559092
2014-162436,7670568824,05/24/2014 04:20:00 AM,,05/24/2014 05:36:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,SW,W,W1,NORTH ADMIRAL,24XX BLOCK OF HARBOR AVE SW,-122.37307966,47.58182499
2014-904192,7644837117,05/08/2014 03:40:00 AM,05/10/2014 05:40:00 AM,05/23/2014 05:47:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,J,J2,BALLARD NORTH,65XX BLOCK OF 12TH AVE NW,-122.371955234,47.67688428
2014-159753,7697506966,05/22/2014 05:47:00 AM,05/22/2014 05:47:00 AM,05/22/2014 05:47:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,J,J2,BALLARD NORTH,70XX BLOCK OF ALONZO AVE NW,-122.374661462,47.68047961
2014-159746,7641852412,05/22/2014 05:27:00 AM,,05/22/2014 05:27:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D1,BELLTOWN,25XX BLOCK OF WESTERN AVE,-122.350073833,47.61430799
2014-159740,7677413622,05/22/2014 05:06:00 AM,,05/22/2014 05:06:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,M,M3,DOWNTOWN COMMERCIAL,15XX BLOCK OF 3RD AVE,-122.338247298,47.6102463
2014-158516,7667213885,05/21/2014 05:46:00 AM,,05/21/2014 05:46:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K2,DOWNTOWN COMMERCIAL,5XX BLOCK OF 3RD AVE,-122.331082199,47.60241242
2014-158388,7648212608,05/20/2014 11:00:00 PM,05/21/2014 12:27:00 AM,05/21/2014 05:22:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,B,B2,BALLARD SOUTH,9XX BLOCK OF NW 51ST ST,-122.369686308,47.66569617
2014-158460,7690451166,05/21/2014 03:20:00 AM,,05/21/2014 05:20:00 AM,A,PERSON,SEX OFFENSES,Sodomy,11B,E,E,E3,FIRST HILL,,0,0
2014-157234,7633189797,05/19/2014 05:40:00 AM,,05/20/2014 05:49:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,S,S1,MID BEACON HILL,55XX BLOCK OF 21ST AVE S,-122.306239633,47.55225684
2014-155970,7641838883,05/18/2014 06:00:00 PM,05/19/2014 05:58:00 AM,05/19/2014 05:58:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,R,R2,MOUNT BAKER,36XX BLOCK OF 34TH AVE S,-122.28993779,47.57067497
2014-155957,7626587689,05/19/2014 04:47:00 AM,,05/19/2014 05:26:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U2,UNIVERSITY,47XX BLOCK OF 12TH AVE NE,-122.315250735,47.66401157
2014-154865,7697476310,05/18/2014 05:45:00 AM,,05/18/2014 05:59:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R2,MOUNT BAKER,23XX BLOCK OF RAINIER AVE S,-122.30093713,47.58200264
2014-154863,7696209631,05/18/2014 05:30:00 AM,,05/18/2014 05:30:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,Q,Q3,SLU/CASCADE,3XX BLOCK OF DENNY WAY,-122.349640254,47.61857911
2014-150808,7631090373,05/15/2014 04:40:00 AM,,05/15/2014 05:09:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,W,D,D1,BELLTOWN,1XX BLOCK OF BELL ST,-122.346083207,47.61370749
2014-147437,7636702802,05/13/2014 10:00:00 PM,05/14/2014 05:00:00 AM,05/14/2014 05:37:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,U,U1,UNIVERSITY,52XX BLOCK OF 15TH AVE NE,-122.311898779,47.66748414
2014-149436,7635249076,05/14/2014 05:23:00 AM,,05/14/2014 05:23:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,S,S,S3,RAINIER BEACH,92XX BLOCK OF RAINIER AVE S,-122.268030094,47.51985178
2014-146514,7637023193,05/12/2014 04:09:00 AM,05/12/2014 04:09:00 AM,05/12/2014 05:58:00 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,N,N,N3,BITTERLAKE,105XX BLOCK OF LINDEN AVE N,-122.347391613,47.70579253
2014-146494,7699428370,05/12/2014 05:39:00 AM,05/12/2014 05:39:00 AM,05/12/2014 05:39:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E1,CAPITOL HILL,BROADWAY E / E OLIVE WAY,-122.320872893,47.61990775
2014-145631,7665179456,05/10/2014 10:15:00 PM,,05/11/2014 05:51:00 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,U,U3,SANDPOINT,60XX BLOCK OF PRINCETON AVE NE,-122.274854254,47.67406129
2014-145604,7694617402,05/11/2014 04:23:00 AM,,05/11/2014 05:25:00 AM,B,SOCIETY,"FAMILY OFFENSES, NONVIOLENT","Family Offenses, Nonviolent",90F,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,,0,0
2014-145618,7633792777,05/10/2014 11:30:00 PM,05/11/2014 03:00:00 AM,05/11/2014 05:09:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,E,C,C2,MILLER PARK,11XX BLOCK OF 22ND AVE E,-122.303538448,47.62962427
2014-145615,7682893425,05/11/2014 05:04:00 AM,,05/11/2014 05:04:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,L,L2,ROOSEVELT/RAVENNA,78XX BLOCK OF ROOSEVELT WAY NE,-122.317546415,47.68637681
2014-145614,7634703057,05/11/2014 04:56:00 AM,,05/11/2014 05:02:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,R,R3,GENESEE,41XX BLOCK OF 38TH AVE S,-122.284977909,47.56514952
2014-144471,7699118445,05/09/2014 06:00:00 AM,,05/10/2014 05:22:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B1,BALLARD SOUTH,53XX BLOCK OF 24TH AVE NW,-122.387631696,47.66749268
2014-143161,7661043063,05/09/2014 05:04:00 AM,,05/09/2014 05:04:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,N,N,N3,GREENWOOD,9XX BLOCK OF N 85TH ST,-122.345864517,47.69056669
2014-141910,7640312688,05/08/2014 05:58:00 AM,,05/08/2014 05:59:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N2,NORTHGATE,136XX BLOCK OF 3RD AVE NE,-122.326515398,47.72803285
2014-141886,7646561666,05/08/2014 04:33:00 AM,,05/08/2014 05:05:00 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,S,O,O3,GEORGETOWN,72XX BLOCK OF E MARGINAL WAY S,-122.317892566,47.53708722
2014-140594,7684649357,05/07/2014 05:00:00 AM,,05/07/2014 05:07:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,D,D1,BELLTOWN,26XX BLOCK OF WESTERN AVE,-122.351008712,47.61486107
2014-140555,7685745681,05/07/2014 05:01:00 AM,,05/07/2014 05:01:00 AM,A,PROPERTY,ROBBERY,Robbery,120,W,K,K2,PIONEER SQUARE,S MAIN ST / 3RD AVE S,-122.330342446,47.59999132
2014-139342,7666294147,05/06/2014 05:38:00 AM,,05/06/2014 05:39:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,W,W3,ROXHILL/WESTWOOD/ARBOR HEIGHTS,32XX BLOCK OF SW HOLDEN ST,-122.374579906,47.53373515
2014-903550,7700496194,05/03/2014 11:00:00 PM,05/04/2014 08:00:00 AM,05/05/2014 05:49:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,SW,F,F2,ROXHILL/WESTWOOD/ARBOR HEIGHTS,86XX BLOCK OF DELRIDGE WAY SW,-122.36047432,47.52559092
2014-138089,7687577080,05/05/2014 05:43:00 AM,,05/05/2014 05:43:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,PIONEER SQUARE,2XX BLOCK OF 2ND AVE S,-122.330010486,47.59959463
2014-137165,7689204202,05/04/2014 01:40:00 AM,05/04/2014 05:00:00 AM,05/04/2014 05:20:00 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,12TH AVE S / S MAIN ST,-122.31722978,47.60001456
