Report Number,Offense ID,Offense Start DateTime,Offense End DateTime,Report DateTime,Group A B,Crime Against Category,Offense Parent Group,Offense,Offense Code,Precinct,Sector,Beat,MCPP,100 Block Address,Longitude,Latitude
2019-423641,11811499657,11/14/2019 12:03:00 AM,,11/14/2019 03:57:44 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,SW,F,F3,HIGHLAND PARK,16TH AVE SW / SW HOLDEN ST,-122.355032446,47.53368043
2019-423697,11811477637,11/14/2019 02:20:29 AM,11/14/2019 02:21:00 AM,11/14/2019 03:15:50 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E3,FIRST HILL,14XX BLOCK OF BOREN AVE,-122.328459042,47.61296907
2019-422118,11809609269,11/13/2019 01:14:02 AM,11/13/2019 03:00:00 AM,11/13/2019 03:12:17 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K1,DOWNTOWN COMMERCIAL,MARION ST / 4TH AVE,-122.332256555,47.60537425
2019-422154,11809611817,11/10/2019 12:00:00 AM,,11/13/2019 03:11:51 AM,A,PROPERTY,ROBBERY,Robbery,120,E,E,E2,CAPITOL HILL,16XX BLOCK OF 11TH AVE,-122.318168851,47.6158384
2019-420943,11716997523,11/12/2019 02:45:00 AM,,11/12/2019 03:47:59 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q1,MAGNOLIA,26XX BLOCK OF 34TH AVE W,-122.40095525,47.64409544
2019-420813,11716975326,11/09/2019 12:00:00 AM,11/11/2019 12:00:00 AM,11/12/2019 03:04:53 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,C,C1,CAPITOL HILL,7XX BLOCK OF HARVARD AVE E,-122.32236938,47.62598118
2019-419712,11715914049,11/11/2019 12:59:00 AM,11/11/2019 02:30:00 AM,11/11/2019 03:44:01 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D1,BELLTOWN,2ND AVE / WALL ST,-122.347887129,47.615361
2019-419511,11715909399,11/10/2019 06:00:00 PM,,11/11/2019 03:26:18 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N3,GREENWOOD,7XX BLOCK OF N 94TH ST,-122.348639224,47.69687421
2019-419729,11715902825,11/11/2019 01:51:00 AM,,11/11/2019 03:00:43 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,N,N1,BITTERLAKE,N 110TH ST / DAYTON AVE N,-122.352811459,47.7087055
2019-418303,11714878401,11/09/2019 06:48:00 PM,,11/10/2019 03:48:45 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,Q,Q3,SLU/CASCADE,1XX BLOCK OF 6TH AVE N,-122.345006286,47.61914523
2019-418586,11714863286,11/09/2019 11:50:23 PM,11/10/2019 12:12:00 AM,11/10/2019 03:44:36 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D2,SLU/CASCADE,21XX BLOCK OF 7TH AVE,-122.339404062,47.61621007
2019-418700,11714857354,11/10/2019 02:20:00 AM,,11/10/2019 03:28:15 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,C,C3,CENTRAL AREA/SQUIRE PARK,17XX BLOCK OF E MADISON ST,-122.309496854,47.61586255
2019-418648,11714856329,11/10/2019 12:54:00 AM,,11/10/2019 03:17:43 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E3,FIRST HILL,BOREN AVE / MADISON ST,-122.325139075,47.60933797
2019-418688,11714977535,11/10/2019 02:00:00 AM,11/10/2019 07:46:00 AM,11/10/2019 03:09:56 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,O,O3,GEORGETOWN,1ST AVE S / E MARGINAL WAY S,-122.334309128,47.54827139
2019-417477,11697074474,11/09/2019 02:59:00 AM,,11/09/2019 03:59:25 AM,A,PROPERTY,ARSON,Arson,200,SW,F,F3,SOUTH PARK,10XX BLOCK OF S DONOVAN ST,-122.318947231,47.52560364
2019-417482,11697077186,11/09/2019 03:10:00 AM,11/09/2019 04:00:00 AM,11/09/2019 03:52:54 AM,A,PROPERTY,ROBBERY,Robbery,120,E,G,G1,FIRST HILL,E FIR ST / 13TH AVE,-122.314923024,47.60268265
2019-417480,11697067716,11/09/2019 01:30:00 AM,11/09/2019 01:40:00 AM,11/09/2019 03:42:59 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E3,FIRST HILL,MADISON ST / MINOR AVE,-122.324028683,47.60980237
2019-417448,11812131862,11/09/2019 02:10:00 AM,,11/09/2019 03:27:04 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,E OLIVE ST / BELLEVUE AVE,-122.326787516,47.61634184
2019-417382,11697054373,11/09/2019 12:58:00 AM,,11/09/2019 03:16:31 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,S,S1,NEW HOLLY,74XX BLOCK OF ROCKERY DR S,-122.28259655,47.53549495
2019-417158,11697060634,11/08/2019 08:50:00 PM,11/09/2019 03:36:00 AM,11/09/2019 03:10:19 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,O,O3,GEORGETOWN,S HARNEY ST / CORSON AVE S,-122.321315279,47.54798676
2019-415834,11693609178,11/07/2019 09:06:20 PM,,11/08/2019 03:21:50 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,S,O,O2,GEORGETOWN,4TH AVE S / S DAWSON ST,-122.32953101,47.55563645
2019-416020,11693593828,11/08/2019 12:01:00 AM,11/08/2019 02:09:00 AM,11/08/2019 03:08:49 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K1,DOWNTOWN COMMERCIAL,COLUMBIA ST / 2ND AVE,-122.333824569,47.6037328
2019-414589,11689844101,11/07/2019 01:28:00 AM,11/07/2019 02:00:00 AM,11/07/2019 03:44:24 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,S,O,O2,GEORGETOWN,5TH AVE S / S FINDLAY ST,-122.328352236,47.55268118
2019-414566,11689842598,11/07/2019 12:43:00 AM,11/07/2019 12:43:00 AM,11/07/2019 03:16:01 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B2,BALLARD SOUTH,NW 49TH ST / 9TH AVE NW,-122.36861026,47.66438409
2019-414566,11689848237,11/07/2019 12:43:00 AM,11/07/2019 12:43:00 AM,11/07/2019 03:16:01 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,B,B2,BALLARD SOUTH,NW 49TH ST / 9TH AVE NW,-122.36861026,47.66438409
2019-410430,11683604710,11/04/2019 12:20:18 AM,,11/04/2019 03:56:59 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D3,SLU/CASCADE,3XX BLOCK OF PONTIUS AVE N,-122.331707565,47.62139263
2019-410473,11683571937,11/02/2019 05:00:00 AM,11/04/2019 02:00:00 AM,11/04/2019 03:30:17 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U3,SANDPOINT,39XX BLOCK OF NE BELVOIR PL,-122.285531511,47.65772949
2019-409334,11673087781,11/03/2019 12:11:00 AM,11/03/2019 12:15:00 AM,11/03/2019 03:47:57 AM,A,PROPERTY,FRAUD OFFENSES,False Pretenses/Swindle/Confidence Game,26A,W,K,K2,PIONEER SQUARE,3XX BLOCK OF 2ND AVE S,-122.330807495,47.60046424
2019-409325,11673050898,11/03/2019 02:21:00 AM,,11/03/2019 03:21:01 AM,A,PROPERTY,ROBBERY,Robbery,120,S,R,R1,NORTH BEACON HILL,24XX BLOCK OF BEACON AVE S,-122.314227494,47.58146858
2019-406556,11637794067,11/01/2019 02:08:00 AM,11/01/2019 02:15:00 AM,11/01/2019 03:56:59 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B3,WALLINGFORD,4XX BLOCK OF NE 45TH ST,-122.323496361,47.66133602
2019-406468,11637761266,11/01/2019 12:13:49 AM,,11/01/2019 03:36:59 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G1,FIRST HILL,E YESLER WAY / BOREN AVE,-122.31782316,47.60169517
2019-406581,11637760863,11/01/2019 02:35:00 AM,,11/01/2019 03:21:55 AM,A,PROPERTY,ROBBERY,Robbery,120,SW,F,F3,SOUTH PARK,88XX BLOCK OF 14TH AVE S,-122.314946263,47.52431706
2019-405076,11622525626,10/31/2019 01:15:36 AM,,10/31/2019 03:07:51 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E2,CAPITOL HILL,12TH AVE / E PINE ST,-122.31685417,47.61526393
2019-400996,11485387413,10/28/2019 01:34:00 AM,10/28/2019 01:45:00 AM,10/28/2019 03:20:29 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,E,E3,CAPITOL HILL,BROADWAY / MADISON ST,-122.320760201,47.61116907
2019-400004,11455351874,10/27/2019 02:28:00 AM,10/27/2019 02:32:00 AM,10/27/2019 03:17:20 AM,A,PROPERTY,ROBBERY,Robbery,120,N,J,J3,ROOSEVELT/RAVENNA,73XX BLOCK OF AURORA AVE N,-122.34448581,47.68246233
2019-398876,11412629532,10/25/2019 08:00:00 PM,10/26/2019 03:00:00 AM,10/26/2019 03:21:03 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,E,G,G1,FIRST HILL,3XX BLOCK OF 9TH AVE,-122.32344394,47.60412808
2019-395883,11289101468,10/18/2019 12:00:00 AM,10/20/2019 12:00:00 AM,10/24/2019 03:09:30 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D1,BELLTOWN,24XX BLOCK OF WESTERN AVE,-122.349139684,47.6137554
2019-394489,11162770586,10/23/2019 01:14:00 AM,,10/23/2019 03:22:26 AM,A,PROPERTY,ROBBERY,Robbery,120,W,D,D1,BELLTOWN,BLANCHARD ST / 3RD AVE,-122.343493771,47.61393611
2019-394500,11162772274,10/22/2019 12:00:00 PM,10/23/2019 01:35:00 AM,10/23/2019 03:10:35 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,W,D,D3,EASTLAKE - WEST,29XX BLOCK OF FAIRVIEW AVE E,-122.325732683,47.64737632
2019-391868,11157235955,10/21/2019 01:08:00 AM,10/21/2019 01:45:00 AM,10/21/2019 03:07:56 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K2,DOWNTOWN COMMERCIAL,YESLER WAY / 2ND AVE,-122.331983505,47.60171871
2019-390566,11148828452,10/19/2019 07:16:00 PM,10/19/2019 08:30:00 PM,10/20/2019 03:48:59 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,E,E,E3,FIRST HILL,7XX BLOCK OF CHERRY ST,-122.327068831,47.60557243
2019-390947,11148663666,10/20/2019 02:30:00 AM,,10/20/2019 03:42:04 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,N,N1,BITTERLAKE,107XX BLOCK OF GREENWOOD AVE N,-122.355473592,47.70780643
2019-389759,11146837559,10/19/2019 01:49:00 AM,,10/19/2019 03:21:09 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E2,CAPITOL HILL,15XX BLOCK OF BOYLSTON AVE,-122.323408504,47.61465057
2019-389774,11146830610,10/19/2019 02:10:00 AM,10/19/2019 03:23:00 AM,10/19/2019 03:15:25 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E1,CAPITOL HILL,15XX BLOCK OF E OLIVE WAY,-122.3259434,47.61811262
2019-389796,11146821239,10/19/2019 02:00:00 AM,,10/19/2019 03:11:09 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,D,D1,BELLTOWN,23XX BLOCK OF 1ST AVE,-122.347163621,47.61375921
2019-383985,11125223293,10/14/2019 09:36:00 PM,,10/15/2019 03:28:59 AM,A,PROPERTY,LARCENY-THEFT,Theft From Building,23D,N,B,B2,FREMONT,34XX BLOCK OF FREMONT AVE N,-122.349791173,47.65001037
2019-381762,11121473368,10/13/2019 02:27:20 AM,,10/13/2019 03:20:43 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C3,CENTRAL AREA/SQUIRE PARK,23RD AVE / E PINE ST,-122.30265071,47.61531034
2019-380605,11113945987,10/12/2019 02:25:00 AM,10/12/2019 02:30:00 AM,10/12/2019 03:09:34 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,E,E,E3,CAPITOL HILL,MELROSE AVE / PIKE ST,-122.327804574,47.61393023
2019-379127,11104694933,10/11/2019 02:30:00 AM,10/11/2019 02:35:00 AM,10/11/2019 03:53:30 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N2,NORTHGATE,123XX BLOCK OF 31ST AVE NE,-122.295149885,47.71823885
2019-374833,10575642396,10/07/2019 09:44:00 PM,10/07/2019 10:13:00 PM,10/08/2019 03:40:59 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q2,QUEEN ANNE,11XX BLOCK OF ELLIOTT AVE W,-122.372088309,47.62943789
2019-375003,10575635821,10/08/2019 02:21:48 AM,,10/08/2019 03:32:01 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,G,G1,FIRST HILL,BROADWAY / E TERRACE ST,-122.320748742,47.60522682
2019-372616,10573014767,10/05/2019 10:50:00 PM,,10/06/2019 03:34:17 AM,A,PROPERTY,LARCENY-THEFT,Purse-snatching,23B,N,N,N2,NORTHGATE,137XX BLOCK OF AURORA AVE N,-122.345047042,47.72958479
2019-372760,10572998319,10/06/2019 01:49:00 AM,,10/06/2019 03:05:09 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,W,K,K2,PIONEER SQUARE,1XX BLOCK OF OCCIDENTAL AVE S,-122.332875202,47.60130116
2019-371463,10571967578,10/05/2019 01:33:00 AM,10/05/2019 03:00:00 AM,10/05/2019 03:55:09 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C3,CENTRAL AREA/SQUIRE PARK,15XX BLOCK OF E MARION ST,-122.312178012,47.61037643
2019-371463,10572035320,10/05/2019 01:33:00 AM,10/05/2019 03:00:00 AM,10/05/2019 03:55:09 AM,A,SOCIETY,DRUG/NARCOTIC OFFENSES,Drug/Narcotic Violations,35A,E,C,C3,CENTRAL AREA/SQUIRE PARK,15XX BLOCK OF E MARION ST,-122.312178012,47.61037643
2019-371286,10571948002,10/04/2019 10:18:00 PM,10/04/2019 10:35:00 PM,10/05/2019 03:51:17 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,Q,Q2,QUEEN ANNE,14XX BLOCK OF 1ST AVE,-122.339559369,47.60832457
2019-369952,10570119736,10/03/2019 04:11:00 PM,10/03/2019 09:50:00 PM,10/04/2019 03:00:58 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,S,O,O1,SODO,24XX BLOCK OF 1ST AVE S,-122.334200239,47.58085317
2019-368410,10568011963,09/30/2019 03:00:00 PM,10/02/2019 10:30:00 AM,10/03/2019 03:52:39 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,S,R,R2,MOUNT BAKER,30XX BLOCK OF CASCADIA AVE S,-122.284495429,47.57686604
2019-368720,10568002556,10/03/2019 01:43:00 AM,,10/03/2019 03:33:01 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,Q,Q3,QUEEN ANNE,1XX BLOCK OF W MERCER ST,-122.357362455,47.62458528
2019-365867,10533544039,10/01/2019 02:00:44 AM,,10/01/2019 03:57:00 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,W,D,D3,SLU/CASCADE,YALE AVE / HOWELL ST ON RP,-122.329698788,47.61750462
2019-363576,10522330957,09/29/2019 02:35:00 AM,,09/29/2019 03:28:17 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,K,K2,PIONEER SQUARE,12XX BLOCK OF 3RD AVE,-122.335649746,47.60740674
2019-363576,10522328807,09/29/2019 02:35:00 AM,,09/29/2019 03:28:17 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,W,K,K2,PIONEER SQUARE,12XX BLOCK OF 3RD AVE,-122.335649746,47.60740674
2019-363556,10522358186,09/29/2019 02:15:00 AM,,09/29/2019 03:12:02 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,G,G1,FIRST HILL,4XX BLOCK OF 12TH AVE,-122.316780581,47.60588517
2019-363452,10522759977,09/29/2019 12:18:00 AM,,09/29/2019 03:07:34 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,N,U,U1,UNIVERSITY,,0,0
2019-362221,10517387315,09/27/2019 07:00:00 PM,09/27/2019 10:00:00 PM,09/28/2019 03:44:14 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,N,B,B1,BALLARD SOUTH,47XX BLOCK OF BALLARD AVE NW,-122.379642077,47.66338968
2019-362238,10517354620,09/27/2019 11:00:00 PM,,09/28/2019 03:20:31 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,K,K3,CHINATOWN/INTERNATIONAL DISTRICT,5XX BLOCK OF 4TH AVE,-122.329971413,47.6028763
2019-361951,10517347553,09/27/2019 07:25:07 PM,,09/28/2019 03:13:31 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C3,MADRONA/LESCHI,15XX BLOCK OF LAKE WASHINGTON BLVD,-122.281651017,47.61427298
2019-362300,10517355063,09/28/2019 01:59:00 AM,09/28/2019 01:59:00 AM,09/28/2019 03:03:59 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,49XX BLOCK OF 17TH AVE NW,-122.378889814,47.66472535
2019-360777,10490376775,09/26/2019 11:41:00 PM,,09/27/2019 03:51:31 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,U,U1,UNIVERSITY,47XX BLOCK OF 19TH AVE NE,-122.307204506,47.66395556
2019-360812,10490366900,09/27/2019 12:45:00 AM,,09/27/2019 03:41:20 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,S,R,R1,NORTH BEACON HILL,S HANFORD ST / 23RD AVE S,-122.30332853,47.57508298
2019-360741,10490365268,09/26/2019 12:00:00 AM,,09/27/2019 03:32:12 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,N,U,U2,UNIVERSITY,47XX BLOCK OF UNIVERSITY WAY NE,-122.313087963,47.66399625
2019-360818,10490365288,09/27/2019 12:58:00 AM,,09/27/2019 03:29:01 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,E,E,E2,CAPITOL HILL,11XX BLOCK OF E PINE ST,-122.317506809,47.61525916
2019-356492,10402255890,09/24/2019 01:17:00 AM,,09/24/2019 03:24:28 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N1,BITTERLAKE,GREENWOOD AVE N / N 120TH ST,-122.355523453,47.71597298
2019-355189,10396818450,09/23/2019 02:43:00 AM,,09/23/2019 03:23:07 AM,A,PROPERTY,ROBBERY,Robbery,120,S,S,S1,MID BEACON HILL,S GRAHAM ST / 23RD AVE S,-122.30446689,47.5464761
2019-352930,10395066168,09/21/2019 02:01:00 AM,09/21/2019 02:25:00 AM,09/21/2019 03:15:33 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,E,E,E1,CAPITOL HILL,1XX BLOCK OF BROADWAY E,-122.320863694,47.61932364
2019-352759,10395100492,09/20/2019 11:30:00 PM,,09/21/2019 03:10:33 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F1,HIGHLAND PARK,9XX BLOCK OF SW HOLDEN ST,-122.348172088,47.5340625
2019-347106,10374992331,09/13/2019 06:00:00 PM,09/16/2019 10:00:00 AM,09/18/2019 03:28:18 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D3,SLU/CASCADE,11XX BLOCK OF REPUBLICAN ST,-122.335054825,47.62319598
2019-348683,10394869635,09/17/2019 09:00:00 PM,09/18/2019 12:30:00 AM,09/18/2019 03:26:44 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,W,K,K2,CHINATOWN/INTERNATIONAL DISTRICT,,0,0
2019-344559,10369906227,09/14/2019 06:20:00 PM,,09/15/2019 03:16:36 AM,A,PROPERTY,LARCENY-THEFT,Shoplifting,23C,W,M,M2,DOWNTOWN COMMERCIAL,15XX BLOCK OF 6TH AVE,-122.334918446,47.61163943
2019-343758,10369043294,09/14/2019 12:38:00 AM,,09/14/2019 03:38:16 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,E,C,C3,MADISON PARK,E MADISON ST / E GARFIELD ST,-122.281578497,47.63337181
2019-343486,10369039630,09/13/2019 04:30:00 PM,09/13/2019 05:30:00 PM,09/14/2019 03:21:36 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,D,D3,SLU/CASCADE,18XX BLOCK OF YALE AVE,-122.330349048,47.61788922
2019-341303,10367836408,09/11/2019 06:46:00 PM,,09/13/2019 03:58:41 AM,A,PROPERTY,EXTORTION/BLACKMAIL,Extortion/Blackmail,210,SW,W,W2,HIGH POINT,59XX BLOCK OF 32ND AVE SW,-122.373673605,47.54921898
2019-338042,10291324293,09/10/2019 12:00:00 AM,09/10/2019 01:09:00 AM,09/10/2019 03:33:00 AM,A,PERSON,KIDNAPPING/ABDUCTION,Kidnapping/Abduction,100,W,M,M1,DOWNTOWN COMMERCIAL,,0,0
2019-338042,10291593385,09/10/2019 12:00:00 AM,09/10/2019 01:09:00 AM,09/10/2019 03:33:00 AM,A,PROPERTY,LARCENY-THEFT,All Other Larceny,23H,W,M,M1,DOWNTOWN COMMERCIAL,,0,0
2019-334696,10291406395,09/06/2019 08:30:00 PM,,09/10/2019 03:02:45 AM,A,PROPERTY,LARCENY-THEFT,Theft From Motor Vehicle,23F,N,N,N3,NORTHGATE,86XX BLOCK OF WALLINGFORD AVE N,-122.336450318,47.69141065
2019-335727,10151896988,09/08/2019 01:07:20 AM,,09/08/2019 03:25:19 AM,A,PROPERTY,STOLEN PROPERTY OFFENSES,Stolen Property Offenses,280,E,E,E2,CAPITOL HILL,E DENNY WAY / 11TH AVE,-122.31821537,47.61875901
2019-335727,10151897480,09/08/2019 01:07:42 AM,,09/08/2019 03:25:19 AM,A,PROPERTY,LARCENY-THEFT,Purse-snatching,23B,E,E,E2,CAPITOL HILL,E DENNY WAY / 11TH AVE,-122.31821537,47.61875901
2019-335718,10151890270,09/08/2019 12:57:00 AM,09/08/2019 02:00:00 AM,09/08/2019 03:00:00 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,SW,F,F3,SOUTH PARK,8XX BLOCK OF S ROSE ST,-122.321556953,47.5290114
2019-334468,10147677911,09/07/2019 12:00:00 AM,,09/07/2019 03:48:23 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,S,S,S2,RAINIER BEACH,88XX BLOCK OF RENTON AVE S,-122.276515074,47.52378124
2019-334453,10147505721,09/07/2019 03:27:24 AM,,09/07/2019 03:27:36 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,GREENWOOD,100XX BLOCK OF LINDEN AVE N,-122.347346627,47.7018
2019-334456,10147562482,09/07/2019 12:00:00 AM,,09/07/2019 03:27:28 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,N,B,B1,BALLARD SOUTH,28XX BLOCK OF NW MARKET ST,-122.393683647,47.66865139
2019-334340,10147621085,09/07/2019 12:08:00 AM,,09/07/2019 03:26:50 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,N,N3,NORTHGATE,21XX BLOCK OF N NORTHGATE WAY,-122.332653342,47.7086545
2019-332891,10114031114,09/06/2019 02:44:00 AM,,09/06/2019 03:05:21 AM,A,PROPERTY,MOTOR VEHICLE THEFT,Motor Vehicle Theft,240,SW,F,F1,HIGH POINT,65XX BLOCK OF 23RD AVE SW,-122.362636348,47.54392992
2019-331347,10104079854,09/05/2019 02:30:00 AM,,09/05/2019 03:49:56 AM,A,PROPERTY,ROBBERY,Robbery,120,W,Q,Q3,SLU/CASCADE,5XX BLOCK OF MERCER ST,-122.346918632,47.62455977
2019-331347,10104108426,09/05/2019 02:30:00 AM,,09/05/2019 03:49:56 AM,A,PROPERTY,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,Destruction/Damage/Vandalism of Property,290,W,Q,Q3,SLU/CASCADE,5XX BLOCK OF MERCER ST,-122.346918632,47.62455977
2019-331333,10104077618,09/05/2019 02:06:00 AM,,09/05/2019 03:44:02 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M3,DOWNTOWN COMMERCIAL,5XX BLOCK OF PINE ST,-122.335928546,47.61190423
2019-331336,10104082427,09/05/2019 01:55:00 AM,,09/05/2019 03:13:16 AM,A,PROPERTY,ROBBERY,Robbery,120,W,M,M3,DOWNTOWN COMMERCIAL,4XX BLOCK OF PINE ST,-122.337320423,47.61132124
2019-329626,10076745407,09/03/2019 09:26:00 PM,,09/04/2019 03:16:01 AM,B,SOCIETY,DRIVING UNDER THE INFLUENCE,Driving Under the Influence,90D,N,U,U3,SANDPOINT,SAND POINT WAY NE / NE 75TH ST,-122.263691352,47.6829262
2019-328372,10047128908,09/03/2019 01:18:00 AM,,09/03/2019 03:44:01 AM,A,SOCIETY,WEAPON LAW VIOLATIONS,Weapon Law Violations,520,N,N,N3,GREENWOOD,AURORA AVE N / N 90TH ST,-122.344564967,47.69418567
